Src ID,Dst ID
0,32
0,104
0,20
0,1
0,103
1,20
1,32
2,73
2,33
2,74
2,3
3,19
3,33
3,125
4,34
4,5
4,112
4,115
5,34
5,6
6,68
6,34
7,102
7,26
7,24
7,20
7,27
7,40
7,39
8,69
8,48
8,28
8,29
8,19
8,71
8,25
9,42
9,30
9,12
9,31
9,24
9,52
9,10
9,11
9,43
10,131
10,24
10,30
11,31
11,129
11,25
12,130
12,30
12,31
12,24
12,53
12,25
13,54
13,59
13,24
13,21
13,53
14,109
14,107
14,111
14,142
14,20
14,106
15,112
15,115
15,114
15,141
15,34
15,110
15,16
16,95
16,62
16,20
16,18
16,79
16,68
16,34
16,67
16,96
16,110
16,78
16,64
16,61
16,94
16,19
16,143
16,65
16,66
16,109
16,17
16,113
16,63
16,21
16,77
17,67
17,64
17,63
17,143
17,68
17,65
18,78
18,76
18,19
18,77
18,144
18,79
19,73
19,144
19,79
19,33
19,25
19,136
19,76
19,116
19,28
19,29
19,72
19,82
19,126
19,80
19,78
19,75
19,70
19,125
19,69
19,74
19,77
19,137
19,71
19,119
20,91
20,118
20,142
20,26
20,27
20,39
20,103
20,127
20,102
20,108
20,105
20,100
20,32
20,38
20,94
20,104
20,92
20,101
20,93
20,109
20,107
20,111
20,117
20,24
20,21
20,106
20,132
21,55
21,120
21,81
21,97
21,91
21,83
21,59
21,95
21,35
21,25
21,127
21,123
21,84
21,54
21,98
21,57
21,88
21,96
21,128
21,80
21,56
21,90
21,138
21,94
21,92
21,122
21,58
21,93
21,86
21,99
21,121
21,124
21,87
21,24
21,85
21,140
21,139
22,41
22,37
22,24
22,40
22,133
22,134
23,48
23,49
23,47
23,135
23,25
24,36
24,55
24,91
24,59
24,26
24,52
24,39
24,134
24,54
24,30
24,131
24,57
24,41
24,100
24,130
24,42
24,90
24,38
24,53
24,37
24,60
24,40
24,133
25,81
25,45
25,50
25,129
25,49
25,59
25,43
25,89
25,136
25,46
25,54
25,116
25,28
25,80
25,56
25,70
25,130
25,47
25,135
25,53
25,58
25,69
25,48
25,31
25,44
26,38
26,40
26,39
27,102
27,38
27,132
27,39
27,101
28,69
28,48
28,47
29,69
29,70
29,137
29,71
30,130
30,131
31,130
31,129
32,118
32,117
32,103
33,125
33,73
34,66
34,67
34,113
34,115
34,68
34,110
35,124
35,99
35,123
35,120
35,121
35,97
35,98
35,96
35,122
35,80
36,41
36,37
36,51
36,52
37,41
37,134
38,39
39,101
40,41
40,133
42,131
42,52
43,44
43,129
44,45
44,50
45,50
45,46
45,49
46,135
46,49
48,49
48,47
51,52
53,130
53,54
54,55
54,56
57,54
57,59
58,54
58,59
61,62
61,78
62,63
62,68
63,68
63,64
65,66
65,67
65,143
66,67
67,68
69,70
70,116
70,137
71,125
72,73
73,74
74,75
75,78
75,76
76,144
76,78
77,79
78,79
79,96
79,80
80,81
80,96
82,80
83,84
83,80
83,85
84,99
84,85
84,140
85,86
87,88
87,128
88,84
88,128
90,91
91,92
93,109
93,94
93,127
94,109
95,96
97,96
98,99
99,140
100,91
100,101
101,132
102,118
103,117
103,104
104,105
105,106
105,111
106,111
106,142
107,109
110,115
111,109
112,111
112,115
113,110
114,110
116,80
120,123
120,121
121,122
122,123
124,123
124,121
126,80
136,69
138,140
138,139
139,140
141,112
